unit_id,connection_type,technology,tier,rsp,state_or_territory,geography,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
66082785,NBN,Hybrid Fibre Coaxial,25/5 Mbps,TPG,NSW,Urban,FALSE,FALSE,7C5Axxxxxx,26.33,18.9,26.59,26.3,24.44,26.52,4.68,4.47,4.74,4.68,4.66,4.7,7.87,7.52,11.78,8.14,7.67,11.78,0.07
1347811,NBN,Fibre to the Curb,50/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,000Dxxxxxx,53.66,34.39,54.44,53.18,36.66,54.4,18.19,16.81,18.33,18.17,17.61,18.27,6.14,6.01,11.23,6.38,6.06,11.23,0.1
56963045,NBN,Fibre to the Node,50/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,E0B9xxxxxx,43.75,37.24,45.43,43.74,37.24,45.42,9.5,8.78,10.03,9.45,8.78,10.03,8.14,7.07,27.89,8.76,7.25,27.89,0
66082789,NBN,Hybrid Fibre Coaxial,100/40 Mbps,iiNet,QLD,Urban,FALSE,FALSE,0855xxxxxx,86.54,23.93,94.71,84.2,23.93,87.47,32.28,4.78,37.75,29.51,4.78,33.79,10.35,9.66,33.08,11.23,9.94,26.69,0.21
24869093,NBN,Fibre to the Node,50/20 Mbps,iiNet,WA,Urban,TRUE,TRUE,A491xxxxxx,34.12,19.45,35.07,33.66,19.45,35.05,7.18,4.56,8.99,7.15,4.73,8.8,7.62,6.29,13.71,7.7,6.83,10.72,0.23
24869349,NBN,Hybrid Fibre Coaxial,100/40 Mbps,MyRepublic,VIC,Urban,FALSE,FALSE,D807xxxxxx,96.82,12.9,108.03,67.68,12.9,107.73,37.45,29.4,37.98,37.05,35.05,37.92,21.93,21.62,22.17,22.04,21.96,22.1,0.2
4991213,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,BC30xxxxxx,54.05,33.08,54.71,52.66,33.08,54.61,18.28,15.59,18.36,18.26,17.75,18.32,8.89,8.33,13.61,9.45,8.49,12.82,0.16
11285745,NBN,Fibre to the Node,50/20 Mbps,Vodafone,QLD,Urban,FALSE,FALSE,A491xxxxxx,46.85,8.83,50.41,44.78,12.86,50.11,9.44,1.32,10.08,9.37,8.49,9.81,11.31,8.07,43.62,12.48,8.14,35.79,0.13
31032057,NBN,Fibre to the Node,25/5 Mbps,iiNet,NT + SA,Urban,FALSE,FALSE,A491xxxxxx,26.12,4.06,26.63,26.19,16.17,26.52,4.45,3.84,4.59,4.46,4.37,4.53,18.41,18.21,21.98,18.6,18.3,21.87,0.03
3030013,NBN,Fibre to the Curb,50/20 Mbps,Optus,QLD,Urban,FALSE,FALSE,D06Dxxxxxx,54.53,34.51,54.9,54.25,47.3,54.79,18.67,18.09,18.69,18.66,18.22,18.68,5.73,5.61,7.19,5.76,5.63,6.62,1.06
4991233,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,Major Rural,TRUE,TRUE,1882xxxxxx,33.24,21.5,33.76,32.88,28.22,33.71,5.03,3.62,5.95,5.02,4.78,5.28,15.09,12.37,19.18,14.93,12.72,17.3,0
56314881,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,Major Rural,FALSE,FALSE,76ACxxxxxx,882.55,150.68,936.53,780.71,150.68,935.95,47.22,37.34,47.48,47.05,42.78,47.46,4.08,3.81,21.52,5.01,3.82,20.48,0.03
36655105,NBN,Fibre to the Node,50/20 Mbps,iiNet,ACT,Urban,FALSE,FALSE,3C84xxxxxx,47.26,14.37,47.69,45.32,14.37,47.63,2.4,0,9.36,2.92,0.39,9.36,10.55,10.28,23.96,10.75,10.31,12.94,0.68
53382913,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NSW,Remote,FALSE,FALSE,1459xxxxxx,44.72,7.33,67.88,31.99,8.76,57.54,3.9,0.9,6.97,2.35,1.02,3.71,46.21,44.81,50.16,46.43,44.81,50.13,0
59419137,Non-NBN fixed line services,Fibre to the Premises,100/40 Mbps,,NSW,,FALSE,FALSE,28BDxxxxxx,79.24,10.22,92.53,75.57,10.22,90.58,31.54,8.59,36.77,29.49,8.59,36.7,21.73,21.01,23.86,22.02,21.61,23.04,0.16
33275649,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Optus,NSW,Urban,FALSE,FALSE,6466xxxxxx,53.55,35.46,55.23,47.96,35.76,54.65,18.62,17.7,19.45,18.59,18.42,18.68,8.84,8.17,11.19,9.06,8.56,11.16,0.06
22865921,NBN,Hybrid Fibre Coaxial,250/25 Mbps,iiNet,NSW,Urban,FALSE,FALSE,FCECxxxxxx,235.73,92.56,240.95,234.8,198.13,237.13,23.44,19.02,23.61,23.47,23.26,23.56,8.51,8.14,9.99,8.69,8.41,9.57,0.07
1027842,NBN,Fibre to the Premises,50/20 Mbps,TPG,NSW,Urban,FALSE,FALSE,18F1xxxxxx,53.17,31,53.59,53.02,47.65,53.47,18.82,17.49,18.87,18.75,17.49,18.85,3.27,2.84,8.22,3.48,2.9,6.32,0.19
1029379,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,NSW,Urban,FALSE,FALSE,F8CAxxxxxx,53.12,45.87,53.34,53.02,48.38,53.34,18.83,17.86,18.89,18.83,18.77,18.87,8.73,8.53,21.64,9,8.61,13.52,0.97
2211075,NBN,Fibre to the Premises,50/20 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,3C7Cxxxxxx,53.46,22.21,54.36,52.04,31.3,54.27,18.81,16.47,18.88,18.68,17.09,18.87,14.27,12.71,26.64,15.57,12.74,25.7,0
1231619,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,Urban,FALSE,FALSE,E0B9xxxxxx,923.35,365.83,936.85,888.83,384.21,936.6,47.54,45.81,47.62,47.55,47.49,47.61,4.65,4.51,8.19,4.69,4.51,5.7,0.13
49336325,NBN,Fibre to the Node,75/20 Mbps,Aussie Broadband,NSW,Minor Rural,FALSE,FALSE,1013xxxxxx,72.47,22.94,76.93,70.1,52.83,75.66,18.67,4.83,18.83,18.47,16.24,18.83,20.35,16.1,37.15,21.24,16.14,35.94,0
1028870,NBN,Fibre to the Node,50/20 Mbps,TPG,VIC,Major Rural,FALSE,FALSE,74DAxxxxxx,52.95,42.72,53.71,52.21,42.72,53.71,15.02,13.71,15.33,14.97,14.41,15.33,18.96,18.62,20.2,18.97,18.64,19.72,0
1188359,NBN,Fibre to the Premises,50/20 Mbps,Optus,NSW,Urban,FALSE,FALSE,D084xxxxxx,54.33,43.46,54.69,54.16,50.69,54.68,18.79,17.22,18.92,18.76,18.24,18.92,3.87,3.4,11.94,3.9,3.52,5.67,0
4719113,NBN,Fibre to the Premises,100/20 Mbps,Other RSPs,NSW,Urban,FALSE,FALSE,90A7xxxxxx,107.45,36.16,109.1,106.18,78.4,109.07,18.68,15.33,18.99,18.42,16.19,18.98,4.5,3.53,20,5.63,3.83,12.9,0.13
24454665,NBN,Fibre to the Premises,100/40 Mbps,iiNet,NSW,Urban,FALSE,FALSE,A491xxxxxx,107.35,93.63,108.11,107.12,101.15,108.05,37.68,37.13,37.74,37.65,37.24,37.73,2.67,2.36,4.68,2.73,2.43,3.49,0
31032073,NBN,Fibre to the Node,100/20 Mbps,TPG,ACT,Urban,FALSE,FALSE,A491xxxxxx,99.34,78.71,100.07,97.88,82.28,100.07,18.86,18.33,18.93,18.86,18.76,18.93,12.21,10.77,15.85,12.33,11.06,13.7,0
2261003,NBN,Fibre to the Node,50/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,18F1xxxxxx,54.14,21.48,54.5,53.71,39.46,54.45,18.86,17.52,18.95,18.85,18.61,18.91,9.9,8.43,26.83,10.42,9.18,18.48,0.06
1231627,NBN,Fibre to the Premises,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,A0ABxxxxxx,108.78,91.01,110.72,107.18,91.01,110.41,18.97,17.51,19.05,18.89,17.51,19,5.77,3.09,10.76,5.81,3.09,10.76,0.06
1028876,NBN,Fibre to the Premises,50/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,BC30xxxxxx,54.07,36.67,55.27,53.56,37.53,54.94,18.72,16.71,18.84,18.73,18.27,18.82,4.1,3.42,10.4,4.18,3.44,7.14,0.06
23116301,NBN,Fibre to the Premises,50/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,5078xxxxxx,53.74,32.38,54.09,53.44,44.33,54.09,18.68,17.79,18.75,18.66,18.24,18.72,2.11,1.62,17.21,2.49,1.63,6.07,0
1028878,NBN,Fibre to the Node,25/5 Mbps,Optus,NSW,Urban,FALSE,FALSE,10D7xxxxxx,27.34,21.58,27.92,27.34,26.21,27.8,4.45,4.02,4.63,4.44,4.31,4.58,9.37,9.12,11.88,9.4,9.14,10.45,0
1188367,NBN,Fibre to the Curb,100/20 Mbps,Telstra,NSW,Minor Rural,FALSE,FALSE,1013xxxxxx,101.81,93.83,102.34,101.83,100.71,102.16,18.97,18.15,19.1,18.98,18.92,19.04,12.91,8.81,14.73,12.75,8.92,14.73,0.03
1029391,NBN,Fibre to the Premises,50/20 Mbps,TPG,NSW,Urban,FALSE,FALSE,3C7Cxxxxxx,53.28,41.82,53.57,52.81,44.67,53.49,18.85,17.15,18.93,18.85,18.73,18.93,3.86,3.77,7.62,4.01,3.78,7.62,0.35
1188369,NBN,Fibre to the Node,100/40 Mbps,Telstra,NSW,Urban,FALSE,FALSE,BC30xxxxxx,91.46,69.67,91.8,90.93,69.67,91.74,30.98,29.57,31.14,31.02,30.68,31.12,9.13,8.48,10.47,9.2,8.84,10.37,0
4991249,NBN,Fibre to the Node,50/20 Mbps,iiNet,NSW,Urban,FALSE,FALSE,A491xxxxxx,45.27,45.05,45.36,45.27,45.17,45.36,15.42,14.85,15.87,15.41,14.85,15.87,22.81,22.73,24.39,22.82,22.73,23.15,0
59686161,Non-NBN fixed line services,Fibre to the Premises,25/5 Mbps,,ACT,,FALSE,FALSE,A063xxxxxx,27.54,21.52,28.13,26.93,23.77,28.07,4.12,3.55,4.59,4.09,3.73,4.44,6.23,5.9,8.27,6.39,6.04,8.26,0
1028884,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,E0B9xxxxxx,54.31,28.49,55.21,53.71,46.86,54.81,13.23,11.51,13.74,13.3,12.86,13.66,9.3,8.74,33.31,9.51,8.9,11.4,0.1
5071893,NBN,Fibre to the Node,50/20 Mbps,Optus,NSW,Urban,FALSE,FALSE,346Bxxxxxx,51.67,27.63,54.65,51.35,33.28,54.32,18.68,17.65,19.26,18.71,18.15,18.99,9.42,8.86,74.75,11.04,8.91,74.75,0.13
42314517,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Optus,NSW,Urban,FALSE,FALSE,5CB1xxxxxx,108.52,98.21,109.91,107.64,100.26,109.3,37.44,36.1,38.17,37.38,36.32,37.88,10.38,8.96,11.69,10.5,9.14,11.56,0.17
2261015,NBN,Fibre to the Premises,100/20 Mbps,iiNet,ACT,Urban,FALSE,FALSE,340Axxxxxx,105.95,48.36,108.81,103.25,84.76,108.56,18.83,13.99,19,18.59,13.99,19,6.78,6.32,10.81,7.23,6.36,10.81,0.13
1231639,NBN,Fibre to the Premises,100/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,F46Bxxxxxx,92.65,58.08,93.49,91.81,83.21,93.25,18.79,17.89,19.12,18.73,18.12,18.82,12.14,11.68,14.76,12.15,11.7,13.45,0
31032089,NBN,Fibre to the Node,50/20 Mbps,iiNet,ACT,Urban,FALSE,FALSE,A491xxxxxx,52.64,29.99,54.01,51.07,30.95,53.9,18.58,17.5,19.09,18.51,17.54,19.07,9.83,9.15,16.88,10.76,9.16,14.25,0
47354905,NBN,Fibre to the Curb,100/20 Mbps,Aussie Broadband,ACT,Urban,FALSE,FALSE,50C7xxxxxx,92.16,41,93.66,90.01,41,93.44,18.9,16.29,19.01,18.85,18.18,18.99,9.99,9.16,26.49,10.59,9.16,26.49,0
6986265,NBN,Fibre to the Node,100/40 Mbps,TPG,NSW,Urban,TRUE,TRUE,48DBxxxxxx,40.97,23.31,47.71,41.37,25.6,47.68,15.45,14.24,16.19,15.4,14.74,16.08,7.68,6.53,17.56,7.41,6.57,11.08,0
54369049,NBN,Hybrid Fibre Coaxial,100/40 Mbps,MyRepublic,VIC,Urban,FALSE,FALSE,1013xxxxxx,106.78,50,109.42,101.19,50,109,37.78,36.04,38.14,37.6,36.05,38.14,23.29,22.15,53.86,24.45,22.57,28.04,0.35
57725721,Non-NBN fixed line services,Fibre to the Premises,100/20 Mbps,,NSW,,FALSE,FALSE,6032xxxxxx,110.77,82.44,111.74,110.64,105.38,111.48,18.39,18.05,18.65,18.35,18.11,18.54,4.83,4.36,6.7,5.13,4.7,6.3,0.03
55105305,NBN,Fibre to the Curb,100/20 Mbps,Superloop,NSW,Urban,FALSE,FALSE,50D4xxxxxx,102.21,63.74,109.37,98.58,63.74,109.37,18.34,10.94,19.01,18.19,17.61,18.86,5.73,5.44,27.2,7.88,5.63,27.2,0.04
5301273,NBN,Hybrid Fibre Coaxial,50/20 Mbps,MyRepublic,NSW,Urban,FALSE,FALSE,E0B9xxxxxx,52.56,8.03,54.7,43.23,8.03,54.46,18.88,16.44,19.02,18.54,16.44,18.99,10.77,8.55,86.41,20.01,8.9,86.41,0.81
36896537,NBN,Fibre to the Node,50/20 Mbps,Other RSPs,QLD,Urban,TRUE,FALSE,F8CAxxxxxx,37.73,22.44,38.53,37.26,26.96,38.45,3.67,3.02,4.06,3.63,3.16,4.01,24.11,19.4,32.62,24.37,23.52,32.62,0
1029403,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,NSW,Urban,FALSE,FALSE,AC84xxxxxx,26.58,18.46,27.49,26.23,19.45,27.24,9.45,7.59,9.57,9.45,9.37,9.57,16.91,16.66,34.47,17.84,16.7,31.97,0
2219291,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,Urban,FALSE,FALSE,CCF4xxxxxx,874.39,504.59,897.63,826.14,504.59,893.55,47.32,45.04,47.48,47.34,46.85,47.46,4.88,4.61,21.14,5.73,4.63,21.14,0.03
3880989,NBN,Fibre to the Node,50/20 Mbps,Other RSPs,NSW,Urban,TRUE,TRUE,A004xxxxxx,30.81,24.71,31.68,30.58,27.05,31.42,5.55,3.93,5.99,5.49,3.93,5.93,9.03,8.33,11.55,9.07,8.35,11.55,0.3
4803357,NBN,Fibre to the Node,50/20 Mbps,Optus,ACT,Urban,FALSE,FALSE,38A6xxxxxx,54.53,37.48,55.11,53.82,37.48,54.95,18.94,18.3,19.15,18.93,18.3,19.09,12.35,10,84.83,19.82,10.1,84.83,0.06
39357213,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Aussie Broadband,NSW,Urban,FALSE,FALSE,F8CAxxxxxx,53.82,26.97,54.17,52.85,26.97,54.09,18.87,0.17,19.04,18.89,17.48,19.01,7.88,7.48,33.55,9.42,7.68,33.55,0.35
53382941,NBN,Fibre to the Curb,50/20 Mbps,Optus,NSW,Urban,FALSE,FALSE,8020xxxxxx,54.36,44.04,54.69,54,48.45,54.69,18.61,17.74,18.67,18.58,17.89,18.67,5.4,5.11,15.82,5.42,5.14,6.7,0.42
23244573,NBN,Fibre to the Node,50/20 Mbps,iiNet,ACT,Urban,TRUE,TRUE,1CB7xxxxxx,26.35,13.97,27.09,26.46,19.74,27.06,2.58,2.17,2.71,2.58,2.36,2.7,10.41,10.1,16.2,10.61,10.13,16.2,0.03
1231645,NBN,Fibre to the Node,50/20 Mbps,Optus,NSW,Urban,TRUE,FALSE,9072xxxxxx,41.5,29.37,43.99,41.03,33.81,43.94,11.24,9.55,12.49,11.1,9.55,12.38,9.96,8.26,84.43,13.28,8.36,84.43,0.13
2219293,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,NSW,Urban,FALSE,FALSE,DCEFxxxxxx,91.5,54.65,94.31,90.45,74.54,94.31,18.92,17.73,19.01,18.9,18.74,19,5.21,4.95,24.25,5.78,4.98,24.25,0
5106717,NBN,Fibre to the Node,50/20 Mbps,iiNet,NSW,Urban,TRUE,FALSE,A491xxxxxx,44.81,33.05,45.4,44.28,33.05,45.36,8.49,7.72,9.35,8.49,7.97,9.14,19.31,15.92,30.88,19.53,15.97,27.2,0.03
1194527,NBN,Fibre to the Premises,100/40 Mbps,Other RSPs,NSW,Urban,FALSE,FALSE,244Bxxxxxx,107.73,72.27,109.37,106.6,98.87,109.28,37.9,37.37,37.99,37.89,37.84,37.95,5.27,4.72,17.07,5.55,4.93,12.25,0.73
2535455,NBN,Fibre to the Node,100/40 Mbps,iiNet,ACT,Urban,FALSE,FALSE,989Bxxxxxx,91.39,83.23,97.95,91.19,87.07,96.23,36.48,34.36,37.58,36.31,34.73,37.58,8.6,8.45,13.57,8.83,8.46,13.57,0.06
2219295,NBN,Fibre to the Premises,100/20 Mbps,Telstra,ACT,Urban,FALSE,FALSE,E45Exxxxxx,95.73,67.95,108.13,95.13,75.53,107.49,18.53,5.7,19.03,18.27,14.13,18.97,6.99,5.91,11.59,6.91,5.98,10.9,0
1028896,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,Major Rural,FALSE,FALSE,1013xxxxxx,53.32,37.86,55.33,53.25,40.29,55.01,18.97,16.57,19.32,18.98,18.69,19.21,8.01,7.17,17.7,8.27,7.17,14.5,0.03
4719137,NBN,Fibre to the Node,100/40 Mbps,Optus,NSW,Urban,FALSE,FALSE,C025xxxxxx,93.54,64.62,94.54,93.12,81.98,94.46,37.79,36.12,38.06,37.69,36.87,38.02,17.64,14.83,28.5,18.04,15.07,28.42,0
24328737,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Superloop,NSW,Urban,FALSE,FALSE,4062xxxxxx,100.97,1.3,108.98,97.24,62.18,107.71,37.56,3.6,38.38,37.67,36.16,37.9,9.18,8.42,40.95,11.03,8.82,40.95,0.1
4803361,NBN,Fibre to the Node,100/40 Mbps,Aussie Broadband,NSW,Urban,FALSE,FALSE,409Bxxxxxx,100.79,64.79,102.11,100.4,88.48,102.08,37.87,31.74,37.99,37.86,36.9,37.97,9.33,7.14,27.9,10.23,8.36,26.73,0.03
41701153,NBN,Fibre to the Node,50/20 Mbps,Superloop,NSW,Urban,TRUE,TRUE,F8B1xxxxxx,32.13,4.99,35.65,30.71,4.99,35.3,6.52,5.86,6.7,6.47,6.15,6.62,9.86,8.75,35.91,10.84,8.91,30.13,0
66082849,NBN,Fibre to the Node,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,1882xxxxxx,101.78,80.37,103.39,101.29,92.3,103.38,18.96,18.79,19.04,18.96,18.79,19.03,8.59,7.37,13.13,8.65,7.43,13.13,0
1231649,NBN,Fibre to the Premises,100/40 Mbps,Optus,NSW,Urban,FALSE,FALSE,247Fxxxxxx,109.09,59.94,110.87,108.55,91.39,110.15,37.62,37.13,38.22,37.6,37.25,37.84,3.83,3.57,4.94,3.84,3.58,4.65,0
22865953,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,5078xxxxxx,50.65,36.27,52.43,49.36,39.23,52.27,18.78,16.93,18.92,18.7,18.01,18.88,19.9,19.53,21.16,20.1,19.64,21.16,0.23
5106721,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,NSW,Urban,FALSE,FALSE,1062xxxxxx,52.72,0.76,54.53,53.27,43.05,54.19,18.86,16.44,19.02,18.84,18.22,19.02,15.23,11.29,38.34,16.96,14.72,33.66,0.11
2624547,NBN,Fibre to the Premises,50/20 Mbps,iiNet,ACT,Urban,FALSE,FALSE,C4EAxxxxxx,53.49,45.62,54.04,53.16,46.57,53.86,18.91,18.15,19.01,18.84,18.55,18.94,6.17,5.93,11.43,6.41,5.93,11.43,0
1231651,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,Urban,FALSE,FALSE,703Axxxxxx,856.45,572.9,934.78,843.41,572.9,934.78,47.3,44.72,47.49,47.23,45.18,47.43,3.93,3.58,4.3,3.9,3.59,4.25,0
1194533,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,Major Rural,TRUE,FALSE,A491xxxxxx,44.39,21.33,46.01,44.57,39.52,46.01,8.74,6.98,9.34,8.72,7.87,9.34,18.59,17.53,19.64,18.56,17.55,19.6,0.71
4080933,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,NSW,Urban,TRUE,FALSE,C814xxxxxx,42.5,5.64,44,40.99,5.64,43.97,18.29,16.52,19.21,18.34,16.52,19.1,20.43,15.66,147.77,36.15,15.8,147.77,0.48
42617381,NBN,Fibre to the Node,25/5 Mbps,Telstra,NSW,Major Rural,FALSE,FALSE,1013xxxxxx,27.2,15.73,27.61,27.05,22.29,27.43,4.92,4.3,5.47,4.87,4.61,5.27,16.34,14.13,18.83,16.34,14.16,18.65,0
50570789,NBN,Hybrid Fibre Coaxial,250/25 Mbps,TPG,NSW,Urban,FALSE,FALSE,FC34xxxxxx,268.97,211.47,271.43,267.76,214.53,271.43,23.49,21.93,23.57,23.45,21.93,23.57,7.59,7.23,9.78,7.82,7.38,9.07,0.06
1028902,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NSW,Major Rural,FALSE,FALSE,D435xxxxxx,53.61,12.03,69.23,44.38,12.03,61.47,5.1,0.93,7.54,3.43,0.93,5.38,39.12,33.02,48.65,39.34,33.36,42.89,0.26
2211111,NBN,Fibre to the Premises,50/20 Mbps,Aussie Broadband,ACT,Urban,FALSE,FALSE,4CEDxxxxxx,52.88,23.74,54.35,51.69,23.74,54.11,18.8,11.42,19.03,18.68,14.63,18.99,6.84,6.23,83.59,9.25,6.26,83.59,0
55458345,NBN,Fibre to the Premises,50/20 Mbps,Other RSPs,NSW,Major Rural,FALSE,FALSE,ECBExxxxxx,53.12,28.77,54.43,52.49,36.01,54.36,18.84,17.57,18.92,18.79,17.67,18.91,14.33,14.25,14.71,14.34,14.25,14.55,0
31032105,NBN,Fibre to the Node,25/5 Mbps,TPG,NSW,Major Rural,FALSE,FALSE,0031xxxxxx,26.39,16.07,26.6,26.2,16.07,26.55,4.72,4.45,4.88,4.71,4.45,4.82,15.96,15.69,20.04,16.03,15.7,18.22,0.06
6986281,NBN,Fibre to the Premises,400/50 Mbps,Launtel,NSW,Urban,FALSE,FALSE,B0A7xxxxxx,444.49,417.11,446.41,442.97,437.77,446.26,47.33,46.71,47.47,46.95,46.71,47.14,3.52,3.42,8.8,3.66,3.43,6.38,0.03
2211113,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,Urban,FALSE,FALSE,3810xxxxxx,853.34,327.89,931.16,710.29,327.89,925.32,47.02,42.36,47.2,46.97,46.43,47.18,3.82,3.54,9.66,3.87,3.62,5.25,0
59686185,NBN_FW,Fixed Wireless,25/5 Mbps,,NSW,Remote,FALSE,FALSE,0C9Dxxxxxx,24.4,8.02,26.67,19.32,8.02,25.57,4.44,2.34,4.75,3.9,2.93,4.68,30.73,27.07,44.14,31.06,27.92,44.14,0.16
54645289,NBN,Hybrid Fibre Coaxial,12/1 Mbps,Other RSPs,VIC,Urban,FALSE,FALSE,5CB1xxxxxx,11.97,6.04,12.23,11.76,6.9,12.23,0.93,0.65,1,0.93,0.88,0.97,21.6,19.81,85.32,24.07,20.24,85.32,0.06
57725737,NBN,Fibre to the Node,50/20 Mbps,Launtel,ACT,Urban,FALSE,FALSE,AC9Exxxxxx,53.7,41.1,54.72,53.26,41.1,54.5,18.29,17.15,18.39,18.26,17.69,18.38,10.76,10.26,14.46,11.12,10.48,14.46,0.19
55703081,Non-NBN fixed line services,Fibre to the Premises,100/40 Mbps,,NSW,,FALSE,FALSE,3C37xxxxxx,109.28,58.76,111.43,107.53,88.73,111.29,36.75,36.19,37.06,36.74,36.6,36.93,2.37,2.19,5.23,2.52,2.3,5.23,0
24454701,NBN,Fibre to the Node,100/20 Mbps,iiNet,NSW,Urban,TRUE,TRUE,0015xxxxxx,53.76,35.45,58.64,50.55,36.27,58.6,17.28,15.87,18.81,17.37,15.87,18.4,10.04,8.59,30.97,10.3,8.67,18.32,0.03
45564717,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Optus,NSW,Urban,FALSE,FALSE,1006xxxxxx,97.8,1.33,109.78,90.05,1.39,109.31,33.5,0.39,38.12,29.08,1.09,37.65,11.81,8.76,40.38,13.78,9.57,36.67,1.29
59419181,Non-NBN fixed line services,Fibre to the Premises,100/20 Mbps,,NSW,,FALSE,FALSE,444Exxxxxx,110.27,77.32,111.63,108.43,78.52,111.29,18.4,17.81,18.69,18.39,18.12,18.56,4.95,4.85,5.74,5.05,4.91,5.74,0
49590573,NBN,Fibre to the Curb,100/20 Mbps,Dodo & iPrimus,NSW,Urban,FALSE,FALSE,E848xxxxxx,105.92,61.15,106.74,103.39,61.15,106.71,18.84,18.17,18.9,18.82,18.54,18.88,5.96,5.69,23.98,6.37,5.74,23.98,0.23
2211117,NBN,Fibre to the Node,12/1 Mbps,Dodo & iPrimus,NSW,Major Rural,FALSE,FALSE,F823xxxxxx,12.74,9.66,12.85,12.76,12.72,12.78,0.99,0.79,1.06,1,0.98,1.02,8.96,8.79,16.49,9.3,8.9,9.71,10.32
4114221,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NSW,Remote,FALSE,FALSE,CC40xxxxxx,32.22,5.02,58.3,16.37,6.02,50.15,6.17,0.99,9.6,3.06,0.99,6.48,48.19,44.58,115.27,55.19,46.01,115.27,0.35
57725741,NBN,Fibre to the Premises,400/50 Mbps,Launtel,NSW,Urban,FALSE,FALSE,FCECxxxxxx,444.15,390.56,446.87,442.5,400.65,445.89,47.32,45.2,47.46,46.96,45.2,47.42,3.47,3.29,7.27,3.74,3.38,7.27,0
55703085,NBN,Fibre to the Node,100/20 Mbps,TPG,NSW,Urban,TRUE,FALSE,403Fxxxxxx,88.24,72.58,91.19,88.03,85.21,88.51,18.82,18.23,18.91,18.82,18.72,18.88,12.58,6.5,17.37,12.74,9.8,16.11,0.07
1194543,NBN,Fibre to the Premises,100/40 Mbps,Optus,NSW,Urban,FALSE,FALSE,247Fxxxxxx,108.52,83.72,109.47,107.56,95.08,109.35,37.61,36.81,38.17,37.6,37.14,37.87,4.41,3.44,7.72,4.58,3.44,7.72,0.03
39357233,NBN,Fibre to the Node,50/20 Mbps,MyRepublic,VIC,Urban,TRUE,FALSE,A491xxxxxx,37.32,8.96,38.89,36.53,8.96,38.89,11.28,10.01,11.82,11.25,10.55,11.6,21.77,19.87,102.24,31.15,20.31,102.24,0.06
38966577,NBN,Fibre to the Node,100/40 Mbps,MyRepublic,QLD,Urban,FALSE,FALSE,A491xxxxxx,96.56,59.11,98.44,94.57,64.78,98.37,36.38,34.27,37.1,36.36,35.85,36.64,35.09,32.84,40.87,35.16,33.96,40.87,0.06
54369073,NBN,Fibre to the Node,100/40 Mbps,TPG,NSW,Urban,FALSE,FALSE,C471xxxxxx,95.38,58.91,97.63,95.39,83.57,97.63,37.52,10.57,37.79,37.32,33.2,37.74,16.71,6.24,40.66,16.35,6.26,17.5,0
